Generation,BestFitness,AvgFitness,MinFitness,StdDev,SpeciesCount,Duration(s),Timestamp
20,12.003094911575317,5.8016393184661865,0.0,4.962299621845664,30,0.08648967742919922,2025-12-19T16:30:43.165530
21,12.004006624221802,5.3351247072219845,0.0,5.249839369608783,30,0.07861018180847168,2025-12-19T16:30:43.245659
22,12.004131078720093,4.001858592033386,0.0,5.164209085783489,30,0.09128713607788086,2025-12-19T16:30:43.343970
23,12.003998756408691,6.801439674695333,0.0,4.83332675337507,30,0.09080743789672852,2025-12-19T16:30:43.420233
24,12.002986907958984,6.068260900179545,0.0,4.966233998312842,30,0.06833195686340332,2025-12-19T16:30:43.493896
25,10.0020010471344,6.668123435974121,0.0006892681121826172,4.71363449486764,30,0.08253955841064453,2025-12-19T16:30:43.574568
26,12.002179622650146,5.267979129155477,0.0,5.176258962719643,30,0.0770573616027832,2025-12-19T16:30:43.647071
27,12.005521535873413,6.467853395144145,0.0,4.944859605703583,30,0.07517147064208984,2025-12-19T16:30:43.718677
28,12.003172397613525,6.934893520673116,0.0,4.946070704772777,30,0.06995368003845215,2025-12-19T16:30:43.797178
29,12.004358768463135,5.8014992316563925,0.0005061626434326172,5.09529943933216,30,0.08148884773254395,2025-12-19T16:30:43.879401
30,12.006061553955078,6.467972826957703,0.0,4.944435394898374,30,0.08127069473266602,2025-12-19T16:30:43.958446
31,20.02143692970276,6.06878890991211,0.0005962848663330078,5.478358240499113,30,0.07557272911071777,2025-12-19T16:30:44.053546
32,12.003060817718506,5.134962272644043,0.0008094310760498047,5.155436714476729,30,0.09572863578796387,2025-12-19T16:30:44.136286
33,12.002999067306519,3.4012964328130084,0.0,4.820929458407623,30,0.08280277252197266,2025-12-19T16:30:44.207897
34,12.003627061843872,4.068040569623311,0.0009884834289550781,4.993017162849637,30,0.07052254676818848,2025-12-19T16:30:44.285500
35,12.0054452419281,6.4685521443684895,0.0005099773406982422,4.944354180574492,30,0.072021484375,2025-12-19T16:30:44.369612
36,12.005322456359863,6.73494373957316,0.0005908012390136719,5.176929552008875,30,0.08316802978515625,2025-12-19T16:30:44.443334
37,12.004014492034912,6.067924006779989,0.0,5.3540956031272575,30,0.08008861541748047,2025-12-19T16:30:44.514782
38,12.0036780834198,6.001378949483236,0.0,5.16407380756548,30,0.06195211410522461,2025-12-19T16:30:44.582707
39,12.006216287612915,6.268436169624328,0.0,5.157139915384153,30,0.06628751754760742,2025-12-19T16:30:44.658292
40,12.002958536148071,5.534657621383667,0.0,5.207248484701243,30,0.07652544975280762,2025-12-19T16:30:44.725721
41,12.004023790359497,3.201191020011902,0.0,4.9157058015775155,30,0.06725907325744629,2025-12-19T16:30:44.787566
42,12.006025791168213,5.002330334981282,0.0,5.385107186205273,30,0.060064077377319336,2025-12-19T16:30:44.918418
43,12.004045009613037,5.2022737741470335,0.0,5.230684433761132,30,0.14843463897705078,2025-12-19T16:30:45.028541
44,12.003383874893188,4.801205762227377,0.0,5.15369556931574,30,0.08661198616027832,2025-12-19T16:30:45.085106
45,12.003067016601562,4.867558066050211,0.0,5.232839069117686,30,0.0577244758605957,2025-12-19T16:30:45.131865
46,20.014017343521118,5.0679385423660275,0.0,5.698742337923663,30,0.044061899185180664,2025-12-19T16:30:45.189845
47,12.004000425338745,4.668068528175354,0.0,5.249554723934796,30,0.06667923927307129,2025-12-19T16:30:45.261466
48,12.003998756408691,6.000984295209249,0.0,5.164319287757362,30,0.07443046569824219,2025-12-19T16:30:45.325191
49,12.004598140716553,5.601220154762268,0.0,5.276528160757376,30,0.06069231033325195,2025-12-19T16:30:45.394664
50,12.003854751586914,5.268164030710856,0.0,5.303692989958168,30,0.06475281715393066,2025-12-19T16:30:45.464841
